caseid,pid7_reduced,age_bin,browse_window,browse_n_total,browse_n_total_news,browse_n_total_bias,browse_n_total_fake,browse_n_total_fake_ng,browse_n_total_fake_either,browse_mean_bias,browse_mean_bias_news,browse_exposed_news,browse_exposed_fake,browse_exposed_fake_ng,browse_exposed_fake_either,browse_p_total_news,browse_p_total_fake,browse_p_total_fake_news,browse_p_total_fake_ng,browse_p_total_fake_news_ng,browse_p_total_fake_either,browse_p_total_fake_news_either,search_window,search_n_serps,search_n_results,search_n_urls,search_n_urls_bias,search_n_urls_news,search_n_urls_fake,search_n_urls_fake_ng,search_n_urls_fake_either,search_n_serps_w_news,search_n_serps_w_fake,search_n_serps_w_fake_ng,search_n_serps_w_fake_either,search_n_serps_w_fake_news,search_n_serps_w_fake_news_ng,search_n_serps_w_fake_news_either,search_mean_urls,search_mean_cmpts,search_mean_average_bias,search_mean_weighted_bias,search_mean_ranking_bias,search_mean_average_bias_news,search_mean_weighted_bias_news,search_mean_ranking_bias_news,search_p_serps_w_news,search_p_serps_w_fake,search_p_serps_w_fake_ng,search_p_serps_w_fake_either,search_p_serps_w_fake_news,search_p_serps_w_fake_news_ng,search_p_serps_w_fake_news_either,search_p_urls_news,search_p_urls_fake,search_p_urls_fake_ng,search_p_urls_fake_either,search_p_urls_news_fake,search_p_urls_news_fake_ng,search_p_urls_news_fake_either,history_window,history_n_clicks,history_n_news,history_n_bias,history_n_fake,history_n_fake_ng,history_n_fake_either,history_mean_bias,history_mean_bias_news,history_p_news,history_p_bias,history_p_fake,history_p_fake_ng,history_p_fake_either,history_p_fake_news,history_p_fake_news_ng,history_p_fake_news_either,follow_window,follow_n_clicks,follow_n_news,follow_n_bias,follow_n_fake,follow_n_fake_ng,follow_n_fake_either,follow_mean_bias,follow_mean_bias_news,follow_p_news,follow_p_bias,follow_p_fake,follow_p_fake_ng,follow_p_fake_either,follow_p_fake_news,follow_p_fake_news_ng,follow_p_fake_news_either,race,newsint,college,female,high_news,age_group,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
252,Strong Republican,25 - 44,119.03791666666666,10998.011904761905,379.1380952380952,2088.7666666666664,0.0,0.0,0.0,0.0300983286373186,0.370252802722968,1.0,0.0,0.0,0.0,0.0344733301365073,0.0,0.0,0.0,0.0,0.0,0.0,48.98483796296296,52.0,678.0,529.0,293.0,101.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.173076923076923,3.576923076923077,0.1080768888750138,0.1173608157595045,0.0092839268844906,0.1456823529411764,0.1963683912231559,0.0506860382819794,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.1909262759924385,0.0,0.0,0.0,0.0,0.0,0.0,249.64710648148147,4095.0,1264.0,2047.0,4.0,2.0,5.0,0.3136160723009281,0.4665410174880763,0.3086691086691087,0.4998778998778999,0.0009768009768009,0.0004884004884004,0.0012210012210012,0.0031645569620253,0.0015822784810126,0.0039556962025316,248.57408564814816,840.0,34.0,333.0,0.0,0.0,0.0,-0.0215075075075075,0.2999749999999999,0.0404761904761904,0.3964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,0,1,25-44,0.108231963568987,-0.0599311946175232,-0.0029155726661546,-0.0347999508794326,-0.010965542193887,0.0291486817794304,0.0044923929574946,0.0113196476575456,-0.0439217293386683,-0.0042456604545652
253,Strong Republican,25 - 44,127.25057870370372,119157.38690476192,197.25,12676.590476190477,0.0,0.0,0.0,0.0074461020536014,-0.0234503168567807,1.0,0.0,0.0,0.0,0.0016553736627142,0.0,0.0,0.0,0.0,0.0,0.0,53.00001157407407,317.0,5183.0,4169.0,1958.0,231.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,13.151419558359622,5.242902208201893,0.0705644655204624,0.0649042609397842,-0.0056602045806782,-0.0086008241758241,-0.004482908871882,0.004117915303942,0.3280757097791798,0.0,0.0,0.0,0.0,0.0,0.0,0.0554089709762532,0.0,0.0,0.0,0.0,0.0,0.0,232.76697916666663,20360.0,807.0,8110.0,4.0,3.0,5.0,0.096744895191122,-0.0064097989949748,0.0396365422396856,0.3983300589390963,0.0001964636542239,0.0001473477406679,0.0002455795677799,0.0049566294919454,0.0037174721189591,0.0061957868649318,231.6823263888889,1779.0,51.0,582.0,0.0,0.0,0.0,0.0890792096219931,-0.00034,0.0286677908937605,0.327150084317032,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,0,1,25-44,0.13484292917599,-0.0312063672473941,-0.048855984552053,-0.0187727399252705,-0.083674396195925,0.0108082250791431,0.039784166266022,0.0001069487449291,-0.050217297174741,0.0013467307701568
254,Strong Republican,45 - 64,49.017916666666665,15894.040050130216,137.28571428571428,4801.347812699964,0.0,4.0,4.0,0.0126128596507608,0.0674171696149844,1.0,0.0,1.0,1.0,0.0086375593526071,0.0,0.0,0.0002516666616784,0.0291363163371488,0.0002516666616784,0.0291363163371488,50.01532407407407,485.0,7889.0,6125.0,3884.0,1054.0,8.0,19.0,27.0,245.0,6.0,16.0,21.0,6.0,16.0,21.0,12.628865979381445,4.995876288659794,0.0087070964278931,0.011177023850303,0.0024699274224098,-0.0600048763758615,-0.0612801469437145,-0.001275270567853,0.5051546391752577,0.0123711340206185,0.0329896907216494,0.0432989690721649,0.0244897959183673,0.0653061224489796,0.0857142857142857,0.1720816326530612,0.0013061224489795,0.0031020408163265,0.0044081632653061,0.0075901328273244,0.0180265654648956,0.0256166982922201,49.25438657407408,5376.0,292.0,1461.0,3.0,6.0,6.0,0.0851019164955509,0.1125601374570446,0.0543154761904761,0.2717633928571428,0.0005580357142857,0.0011160714285714,0.0011160714285714,0.0102739726027397,0.0205479452054794,0.0205479452054794,48.113993055555554,295.0,24.0,72.0,0.0,0.0,0.0,-0.0276680555555555,4.5833333333337535e-05,0.0813559322033898,0.2440677966101695,0.0,0.0,0.0,0.0,0.0,0.0,White,Only now and then,0,0,0,45-64,0.129846769597406,-0.0305023302576648,-0.0142693411044034,-0.0280388342799636,0.0201843057805498,0.0096798900630053,-0.0050833026942409,-0.0055877929441812,0.0096536296714758,0.0147440145158583
255,Strong Republican,65+,151.0960300925926,18786.713888888888,616.5833333333334,4794.711111111112,13.0,13.0,13.0,0.0451995167388537,0.2807602243546424,1.0,1.0,1.0,1.0,0.0328201801006828,0.0006919783883912,0.021083930260846,0.0006919783883912,0.021083930260846,0.0006919783883912,0.021083930260846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,65+,,,,,,,,,,
256,Strong Republican,45 - 64,132.82128472222223,105248.99047619048,398.5,74510.39285714286,5.0,4.0,8.0,-0.0639050363903501,0.2173949811794228,1.0,1.0,1.0,1.0,0.0037862595944818,4.750639390817819e-05,0.0125470514429109,3.800511512654256e-05,0.0100376411543287,7.601023025308511e-05,0.0200752823086574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.93666666666667,40466.0,647.0,21955.0,4.0,7.0,10.0,0.1303514734684582,0.2069353677621283,0.0159887312805812,0.5425542430682548,9.884841595413434e-05,0.0001729847279197,0.0002471210398853,0.0061823802163833,0.0108191653786707,0.0154559505409582,222.72373842592592,27.0,4.0,9.0,0.0,0.0,0.0,0.1149222222222222,0.15885,0.1481481481481481,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Asian,Only now and then,1,0,0,45-64,0.171693268353658,-0.0496001697681399,0.137056017602314,0.0511106020473399,-0.0699909173426406,0.0657214048047351,-0.0631204278603748,0.0688528281274062,0.0179194493326279,-0.0837663017464623
257,Strong Republican,65+,82.05097222222223,5293.642857142857,20.0,607.8,0.0,0.0,0.0,0.0019862012386825,0.2113799999999999,1.0,0.0,0.0,0.0,0.0037781166088704,0.0,0.0,0.0,0.0,0.0,0.0,67.97928240740741,55.0,837.0,631.0,376.0,68.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.472727272727273,4.618181818181818,0.0031826959202413,-0.0024920872560158,-0.0056747831762571,-0.0542403147546897,-0.0446452155793791,0.0095950991753106,0.4363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.1077654516640253,0.0,0.0,0.0,0.0,0.0,0.0,219.928738425926,1739.0,33.0,274.0,0.0,0.0,0.0,0.2001558394160583,0.2676882352941176,0.0189764232317423,0.1575618171362852,0.0,0.0,0.0,0.0,0.0,0.0,218.5515046296296,115.0,3.0,37.0,0.0,0.0,0.0,-0.0422837837837837,-0.0408,0.0260869565217391,0.3217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,65+,0.0842721293204783,-0.0092335551470393,-0.0170520038500431,-0.0355299757011163,0.0071439154188591,-0.0082878532772685,0.0040867228478304,0.0096297755997875,-0.0019492611104772,-0.0164054550022568
258,Strong Republican,45 - 64,230.40087962962963,99534.1757936508,6715.214285714286,53656.75952380952,64.0,182.7142857142857,191.7142857142857,0.0562615013588516,0.5736245540510355,1.0,1.0,1.0,1.0,0.067466417762236,0.0006429952274149,0.0095305968323529,0.0018356939639815,0.0272090030102219,0.0019261151678368,0.0285492431897716,70.13704861111111,405.0,6339.0,4962.0,3085.0,679.0,3.0,5.0,7.0,186.0,3.0,5.0,7.0,3.0,5.0,7.0,12.251851851851852,4.437037037037037,0.0105285473586293,0.0181999630565227,0.0076714156978934,-0.0874262568257568,-0.0855492879186877,0.001876968907069,0.4592592592592592,0.0074074074074074,0.0123456790123456,0.0172839506172839,0.0161290322580645,0.0268817204301075,0.0376344086021505,0.1368399838774687,0.0006045949214026,0.0010076582023377,0.0014107214832728,0.0044182621502209,0.0073637702503681,0.0103092783505154,253.7723726851852,8591.0,2204.0,4352.0,25.0,54.0,75.0,-0.0193611902573529,-0.0422502113668388,0.2565475497613781,0.5065766499825398,0.002910022116168,0.006285647770923,0.0087300663485042,0.0113430127041742,0.0245009074410163,0.0340290381125226,253.7569560185185,1764.0,127.0,632.0,4.0,4.0,6.0,-0.0185604430379746,-0.066790243902439,0.0719954648526077,0.3582766439909297,0.0022675736961451,0.0022675736961451,0.0034013605442176,0.0314960629921259,0.0314960629921259,0.0472440944881889,White,Most of the time,1,0,1,45-64,0.149154721889511,-0.0396278300136792,0.0026566392978599,-0.0261931669028182,-0.0194377899809481,0.006221865256035,0.0139589489344503,0.0082920050627163,-0.0179927052467425,0.0002950331748052
259,Strong Republican,45 - 64,141.73961805555555,8437.806746031745,1697.8,4593.619841269841,44.0,30.0,69.0,0.0392760807331966,0.0888688538108139,1.0,1.0,1.0,1.0,0.2012134256095004,0.0052146252366698,0.0259158911532571,0.0035554262977294,0.0176699257863117,0.0081774804847776,0.0406408293085169,70.0053125,62.0,936.0,689.0,425.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.112903225806452,3.887096774193549,0.0424722327911552,0.0367485604996531,-0.005723672291502,-0.1367550505050505,-0.1436800823030084,-0.0069250317979579,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0406386066763425,0.0,0.0,0.0,0.0,0.0,0.0,233.16377314814807,17386.0,3689.0,8499.0,199.0,169.0,357.0,0.0768323096834921,0.1444467708640519,0.2121822155757506,0.4888415966869895,0.0114459910272633,0.0097204647417462,0.0205337627976532,0.0539441583084846,0.0458118731363513,0.0967741935483871,232.12167824074075,297.0,19.0,99.0,0.0,1.0,1.0,0.0639656565656565,0.0534611111111111,0.0639730639730639,0.3333333333333333,0.0,0.0033670033670033,0.0033670033670033,0.0,0.0526315789473684,0.0526315789473684,White,Most of the time,0,0,1,45-64,0.125572897246115,-0.0310245044274674,-0.0184588636931172,-0.0306420703587367,-0.0218200356931028,0.0371878920981049,0.0086243842697268,-0.0085938204895726,-0.0350456790275518,0.0067351506927541
260,Strong Republican,45 - 64,112.521875,27825.416666666668,13.0,4785.583333333333,0.0,0.0,0.0,-0.0054884943322202,0.2924846153846154,1.0,0.0,0.0,0.0,0.0004671987541366,0.0,0.0,0.0,0.0,0.0,0.0,17.368217592592593,7.0,82.0,65.0,34.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286,5.285714285714286,0.1414611111111111,0.171914919973545,0.0304538088624338,0.3665833333333333,0.4790943055555555,0.1125109722222222,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,191.34881944444444,25840.0,449.0,2289.0,8.0,1.0,9.0,0.1086164700742682,0.1515711060948081,0.017376160990712,0.0885835913312693,0.0003095975232198,3.869969040247678e-05,0.0003482972136222,0.0178173719376391,0.0022271714922048,0.0200445434298441,188.37744212962963,415.0,24.0,82.0,0.0,0.0,0.0,0.1226475609756097,0.2600739130434782,0.0578313253012048,0.1975903614457831,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,45-64,0.214559977952947,-0.0165185160387735,0.0229914536097496,0.0276722217608629,-0.0229415631765122,-0.100786281008391,-0.0374245286513168,-0.0075492198928392,-0.0503439913667653,0.033470796204739
261,Strong Republican,25 - 44,91.78302083333334,18868.516666666663,278.4666666666667,7935.92380952381,0.0,5.0,5.0,0.0294579531764742,0.1231889633708403,1.0,0.0,1.0,1.0,0.0147582701696211,0.0,0.0,0.0002649916836776,0.0179554704333253,0.0002649916836776,0.0179554704333253,70.84101851851852,394.0,6655.0,5186.0,3353.0,1108.0,9.0,8.0,17.0,234.0,9.0,7.0,11.0,9.0,7.0,11.0,13.16243654822335,5.058375634517766,0.0736632210815862,0.0800508325078996,0.0063876114263133,0.0634240147973678,0.0766078085420473,0.0131837937446794,0.5939086294416244,0.0228426395939086,0.0177664974619289,0.0279187817258883,0.0384615384615384,0.0299145299145299,0.047008547008547,0.2136521403779406,0.001735441573467,0.0015426147319706,0.0032780563054377,0.0081227436823104,0.0072202166064981,0.0153429602888086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Some of the time,0,0,0,25-44,0.167292861662083,-0.0127231866272055,-0.0085304124672155,-0.038440271697963,-0.0021966810272826,-0.0009319034530353,0.0042175135606166,-0.0034364061932951,-0.0135898148994471,-0.0012723791670357
262,Strong Republican,45 - 64,40.92377314814815,654.2666666666667,15.166666666666666,368.26666666666665,0.0,0.0,0.0,0.0332476564092113,-0.0190626373626373,1.0,0.0,0.0,0.0,0.0231811697574893,0.0,0.0,0.0,0.0,0.0,0.0,45.88533564814815,65.0,722.0,681.0,264.0,47.0,0.0,1.0,1.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,10.476923076923075,1.7384615384615385,-0.1103286805555555,-0.1124916215105166,-0.002162940954961,-0.0732541666666666,-0.0545140798611111,0.0187400868055555,0.2461538461538461,0.0,0.0153846153846153,0.0153846153846153,0.0,0.0625,0.0625,0.0690161527165932,0.0,0.0014684287812041,0.0014684287812041,0.0,0.0212765957446808,0.0212765957446808,222.9363078703704,536.0,69.0,151.0,0.0,0.0,0.0,0.109728476821192,-0.0297641791044776,0.1287313432835821,0.2817164179104477,0.0,0.0,0.0,0.0,0.0,0.0,208.08090277777777,54.0,5.0,10.0,0.0,0.0,0.0,0.08697,-0.0002399999999999,0.0925925925925925,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,0,0,0,45-64,0.191569731662656,-0.0307987160999153,-0.0551852232915835,-0.080279089930225,0.0890041496182264,-0.0203272509973286,0.0033804237666335,0.0340733127067249,0.0126325520179343,-0.0455328761121925
263,Not very strong Republican,45 - 64,45.1187037037037,3102.9797825830083,1014.8198924731184,1706.486559139785,0.0,0.0,0.0,0.1154904820776592,0.2782882687483609,1.0,0.0,0.0,0.0,0.3270468915618759,0.0,0.0,0.0,0.0,0.0,0.0,63.11420138888889,87.0,1231.0,996.0,539.0,202.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448275862068966,5.206896551724138,0.0905819008021892,0.0945821224186919,0.0040002216165026,0.0579622839506172,0.0442069175512844,-0.0137553663993328,0.4137931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.2028112449799196,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,45-64,0.157849484518348,-0.0171046283626096,0.060182585376448,-0.0558527510518751,0.0231211917286672,0.0038890105832395,-0.006883262349312,-0.0059094820165062,-0.0167028837925388,-0.0133819421800344
264,Lean Democrat,45 - 64,65.114375,52938.95515873016,5163.789285714286,13484.400793650795,3.0,0.0,3.0,0.0383265254386628,0.1228011041863637,1.0,1.0,0.0,1.0,0.0975423347557838,5.66690443928278e-05,0.0005809687099935,0.0,0.0,5.66690443928278e-05,0.0005809687099935,68.9648611111111,70.0,1005.0,771.0,430.0,45.0,0.0,1.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,11.014285714285714,5.371428571428571,0.1026379976637119,0.1144541905979441,0.0118161929342321,0.0112589999999999,0.0100970499999999,-0.0011619499999999,0.2428571428571428,0.0,0.0142857142857142,0.0142857142857142,0.0,0.0588235294117647,0.0588235294117647,0.0583657587548638,0.0,0.0012970168612191,0.0012970168612191,0.0,0.0222222222222222,0.0222222222222222,146.68233796296298,56123.0,7343.0,18486.0,1.0,0.0,1.0,0.1757932814021421,0.105740438572596,0.130837624503323,0.3293836751420986,1.7818006877750656e-05,0.0,1.7818006877750656e-05,0.0001361841209314,0.0,0.0001361841209314,124.75722222222224,114.0,6.0,41.0,0.0,0.0,0.0,0.1819512195121951,0.2080666666666667,0.0526315789473684,0.3596491228070175,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,0,0,0,45-64,0.0852368985905707,-0.0366076511831762,-0.002508419264488,-0.0573398626935258,-0.0255175155756009,0.035317231164436,0.0003618801952304,0.0147143967054262,-0.0215867360118778,0.005570542855092
265,Strong Democrat,25 - 44,62.25359953703704,150975.01388888888,433.5,51645.21785714286,0.0,3.0,3.0,0.0085005466593619,0.1672118800461361,1.0,0.0,1.0,1.0,0.0028713360498117,0.0,0.0,1.987083771496038e-05,0.0069204152249134,1.987083771496038e-05,0.0069204152249134,69.2302199074074,3044.0,43629.0,34328.0,22743.0,6306.0,69.0,58.0,126.0,1810.0,51.0,47.0,96.0,51.0,47.0,96.0,11.277266754270697,4.1320630749014455,0.0597811793266773,0.0579794854421581,-0.0018016938845191,0.087254457280124,0.0930798705465005,0.0058254132663764,0.5946123521681997,0.016754270696452,0.0154402102496714,0.0315374507227332,0.0281767955801105,0.0259668508287292,0.0530386740331491,0.1836984385924027,0.0020100209741319,0.001689582847821,0.0036704730831973,0.0109419600380589,0.009197589597209,0.0199809705042816,233.9296527777778,139605.0,753.0,40149.0,9.0,16.0,23.0,0.0498668385264888,0.0715823045267489,0.0053937896207155,0.2875899860320189,6.44676050284732e-05,0.0001146090756061,0.0001647505461838,0.0119521912350597,0.0212483399734395,0.0305444887118193,233.1687962962963,10231.0,342.0,2559.0,4.0,7.0,11.0,0.0590438843298163,0.0659364179104477,0.0334278174176522,0.25012217769524,0.0003909686247678,0.0006841950933437,0.0010751637181116,0.0116959064327485,0.0204678362573099,0.0321637426900584,White,Only now and then,1,0,0,25-44,0.0658118595392837,-0.0159155133499553,-0.001275669214341,-0.0222149448311436,0.0278264499708565,-0.0224531410684588,-0.0081202744172102,0.0019667496279811,-0.0191496244814431,-0.0059890226898514
266,Lean Democrat,65+,110.85148148148149,34760.721825396824,728.2750000000001,21119.761904761905,2.0,0.0,2.0,0.029876482372077,-0.0180869611982653,1.0,1.0,0.0,1.0,0.0209510896712135,5.753620451399151e-05,0.0027462153719405,0.0,0.0,5.753620451399151e-05,0.0027462153719405,69.21462962962963,1617.0,23796.0,19526.0,9615.0,2439.0,5.0,12.0,17.0,735.0,5.0,12.0,17.0,5.0,12.0,17.0,12.075448361162646,4.434755720470006,0.0813642086101985,0.0832436419097727,0.0018794332995741,-0.0341196097448987,-0.0318385890932315,0.0022810206516671,0.4545454545454545,0.0030921459492888,0.0074211502782931,0.0105132962275819,0.0068027210884353,0.0163265306122449,0.0231292517006802,0.1249103759090443,0.0002560688313018,0.0006145651951244,0.0008706340264263,0.002050020500205,0.004920049200492,0.006970069700697,233.8188078703704,22454.0,1493.0,9380.0,10.0,4.0,14.0,0.118839264392324,-0.0064225563909774,0.0664914937204952,0.4177429411240759,0.0004453549478934,0.0001781419791573,0.0006234969270508,0.0066979236436704,0.0026791694574681,0.0093770931011386,233.79810185185184,3401.0,321.0,1103.0,2.0,0.0,2.0,0.0175081595648232,-0.0517778846153846,0.0943840047044986,0.3243163775360188,0.0005880623346074,0.0,0.0005880623346074,0.0062305295950155,0.0,0.0062305295950155,White,Most of the time,0,1,1,65+,0.165001133762253,-0.0177514071357831,0.0395975126503445,-0.0249448088950339,-0.0426902899245921,0.0266027752614895,-0.0159338145462036,-0.0077358588235541,0.0004675370052365,0.0099103706842003
267,Lean Democrat,18 - 24,14.980393518518518,16700.954761904763,12268.75,14697.488095238095,0.0,0.0,0.0,-0.1912667545810397,-0.2333094610290372,1.0,0.0,0.0,0.0,0.7346136897505574,0.0,0.0,0.0,0.0,0.0,0.0,14.921643518518518,131.0,1682.0,1358.0,697.0,274.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36641221374046,3.366412213740458,-0.118048382020202,-0.1137643926774951,0.0042839893427069,-0.1243707318357318,-0.1227447060607052,0.0016260257750265,0.5648854961832062,0.0,0.0,0.0,0.0,0.0,0.0,0.2017673048600883,0.0,0.0,0.0,0.0,0.0,0.0,112.58175925925926,630.0,147.0,346.0,0.0,4.0,4.0,-0.1202916184971098,-0.1555678321678321,0.2333333333333333,0.5492063492063493,0.0,0.0063492063492063,0.0063492063492063,0.0,0.0272108843537414,0.0272108843537414,112.58163194444444,458.0,71.0,196.0,0.0,3.0,3.0,-0.1026142857142857,-0.1444869565217391,0.1550218340611353,0.4279475982532751,0.0,0.0065502183406113,0.0065502183406113,0.0,0.0422535211267605,0.0422535211267605,White,Most of the time,1,0,1,18-24,0.203493588645776,0.0015084185975261,0.116989502863143,-0.0012513627335697,-0.0125373327182123,-0.0223766199404726,0.0146535576044748,-0.0244065737229646,-0.0069965392637412,0.0270839863795817
268,Not very strong Democrat,65+,135.09993055555557,14251.355627705629,6574.904220779221,9864.018506493509,1.0,22.0,22.0,0.0592131140907792,0.1318175264482561,1.0,1.0,1.0,1.0,0.461352898105858,7.016876331792117e-05,0.000152093470326,0.0015437127929942,0.003346056347174,0.0015437127929942,0.003346056347174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0918287037037,18892.0,11220.0,13816.0,5.0,51.0,55.0,0.1282081282570932,0.1537154203520057,0.5939021808172772,0.7313148422612746,0.0002646622909167,0.0026995553673512,0.0029112852000846,0.0004456327985739,0.0045454545454545,0.0049019607843137,232.4544212962963,185.0,6.0,19.0,0.0,0.0,0.0,0.0189842105263157,0.0102499999999999,0.0324324324324324,0.1027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,0,1,65+,0.102433372984023,-0.0661029396351624,0.0064467063558176,-0.0865709410397196,-0.0263121925521877,0.0181082821135205,0.0001517814923926,0.052738593471943,0.020561525948098,-0.0219033606069195
269,Strong Democrat,45 - 64,140.33917824074075,116408.52135642136,65.0,105537.59617604618,0.0,0.0,0.0,-0.198865563754709,-0.1448692307692307,1.0,0.0,0.0,0.0,0.0005583783664855,0.0,0.0,0.0,0.0,0.0,0.0,69.9990162037037,432.0,6490.0,4794.0,3196.0,769.0,1.0,4.0,5.0,193.0,1.0,4.0,5.0,1.0,4.0,5.0,11.09722222222222,4.780092592592593,-0.0140841347651304,-0.0196207469252786,-0.0055366121601481,-0.0889017635082957,-0.0822728204748594,0.0066289430334363,0.4467592592592592,0.0023148148148148,0.0092592592592592,0.011574074074074,0.005181347150259,0.0207253886010362,0.0259067357512953,0.1604088443888193,0.0002085940759282,0.0008343763037129,0.0010429703796412,0.0013003901170351,0.0052015604681404,0.0065019505851755,234.5467708333333,26196.0,330.0,7152.0,2.0,3.0,5.0,-0.008909437919463,-0.16820245398773,0.0125973431058176,0.2730187814933578,7.634753397465261e-05,0.0001145213009619,0.0001908688349366,0.006060606060606,0.009090909090909,0.0151515151515151,234.54207175925927,968.0,45.0,393.0,0.0,0.0,0.0,-0.0588908396946564,-0.1846477272727272,0.0464876033057851,0.4059917355371901,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,1,1,45-64,0.114660186779506,-0.0308177380018278,0.0282406347733776,-0.0059805573170895,0.0324742201749958,0.0064008859601342,0.0124517293453163,-0.0022355130324297,0.0048823376629012,0.0118445088456822
270,Lean Democrat,65+,100.0601851851852,102645.95,166.0,13624.416666666668,0.0,0.0,0.0,-0.0020267873533571,0.2777198795180722,1.0,0.0,0.0,0.0,0.0016172094466464,0.0,0.0,0.0,0.0,0.0,0.0,40.87216435185185,86.0,1117.0,946.0,813.0,80.0,4.0,0.0,4.0,30.0,4.0,0.0,4.0,4.0,0.0,4.0,11.0,6.058139534883721,-0.0054587217835711,-0.0040632063417767,0.0013955154417943,-0.0577665954415954,-0.0612584765000748,-0.0034918810584793,0.3488372093023256,0.0465116279069767,0.0,0.0465116279069767,0.1333333333333333,0.0,0.1333333333333333,0.0845665961945031,0.0042283298097251,0.0,0.0042283298097251,0.05,0.0,0.05,221.0659953703704,846.0,231.0,658.0,0.0,0.0,0.0,0.2159817629179331,0.2259878787878788,0.2730496453900709,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,89.9347337962963,16.0,0.0,3.0,0.0,0.0,0.0,0.1501666666666666,,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,0,1,65+,0.119282567844654,-0.0586115305782436,-0.018088663582883,-0.030952824053187,-0.0597749245261807,0.0199508855699873,-0.0013586247707309,0.0077419538563528,-0.0399254414137271,0.0065348851938877
271,Lean Democrat,65+,136.28069444444444,4335.458333333333,139.75,2103.9,0.0,0.0,0.0,0.0097589514757186,-0.0559536672629695,1.0,0.0,0.0,0.0,0.0322341928477381,0.0,0.0,0.0,0.0,0.0,0.0,47.02724537037037,124.0,1882.0,1427.0,838.0,207.0,1.0,5.0,6.0,70.0,1.0,5.0,6.0,1.0,5.0,6.0,11.508064516129032,4.637096774193548,-0.0381310585205269,-0.0376454336497479,0.000485624870779,-0.0881871969696969,-0.0866249765712682,0.0015622203984287,0.5645161290322581,0.0080645161290322,0.0403225806451612,0.0483870967741935,0.0142857142857142,0.0714285714285714,0.0857142857142857,0.1450595655220742,0.0007007708479327,0.0035038542396636,0.0042046250875963,0.0048309178743961,0.0241545893719806,0.0289855072463768,193.2884837962963,731.0,152.0,398.0,2.0,1.0,3.0,-0.0403776381909547,-0.0823758389261744,0.2079343365253078,0.5444596443228454,0.0027359781121751,0.0013679890560875,0.0041039671682626,0.0131578947368421,0.006578947368421,0.0197368421052631,193.27136574074075,239.0,31.0,97.0,1.0,0.0,1.0,-0.029620618556701,-0.0673774193548387,0.1297071129707113,0.405857740585774,0.00418410041841,0.0,0.00418410041841,0.032258064516129,0.0,0.032258064516129,White,Most of the time,1,0,1,65+,0.108692413023468,-0.0048786431071855,0.0031527527793745,-0.0309344000244003,-0.0026913914277926,0.0021893452811532,0.0166579478581296,0.0052916360858632,-0.0161970378952024,-0.0058693367460708
